"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of protein localization to cell periphery","GO:1904377","2.1608970388633036e-9","8.665365925628924","75","1691","25","21017","PDPK1,EGFR,TNF,IFNG,PRNP,EZR,PIK3R1,AKT1,SNCA,WNT3A,RAB38,ARF6,RACK1,PRKCE,LRP1,DLG1,STX3,SQSTM1,KCNJ11,VPS35,PPP1R9B,GPER1,CIB1,WNK3,NRXN1"
"GO:BP","regulation of Notch signaling pathway","GO:0008593","2.204817535632309e-9","8.6566273456732","98","1691","29","21017","WWP2,DLL1,ITGB1BP1,KIT,SRC,CD46,BMP7,GATA2,NFKBIA,NOS3,AKT1,ACVRL1,STAT3,BCL6,NOTCH1,NOV,ARRB1,MMP14,SYNJ2BP,TGFB2,SREBF2,HES1,NRARP,METTL3,DTX1,LFNG,DLL4,GDF2,ROBO1"
"GO:BP","neutrophil migration","GO:1990266","2.217227870997094e-9","8.654189670876903","129","1691","34","21017","CCL21,CCL25,CXCL13,SLIT2,IL1B,PF4,CXCL10,CD74,EDN1,CCL3,CCL4,CCL2,CCL5,EDN3,VAV1,DPEP1,LBP,PRTN3,FCER1G,CCR7,XCL1,EMP2,TIRAP,TGFB2,CX3CL1,S100A12,C1QBP,CXCL9,JAGN1,CCL19,TREM1,IL23A,RTN4,C5AR2"
"GO:BP","muscle cell development","GO:0055001","2.7072674172256623e-9","8.567468843568475","191","1691","43","21017","MEIS1,KDM1A,BMP10,IGF1,EDN1,GPX1,TPM1,BCL2,PRKAR1A,MYL2,G6PD,DMD,BMP4,MYF5,VEGFA,PDGFRA,PPP3CB,ATP2A2,ENG,CAPN3,RYR1,KEL,CASQ1,SLC8A1,ACTN2,BMPR1A,MTOR,NOTCH1,GSK3A,NAGLU,HDAC4,CAV3,HNRNPU,ANK2,PPARA,PPP3CA,AKAP6,PRKG1,HES1,PRKD1,PROX1,TBX5,CTDP1"
"GO:BP","regulation of insulin receptor signaling pathway","GO:0046626","2.790164357338788e-9","8.554370213435035","65","1691","23","21017","MSTN,OGT,INS,IL1B,PRKCB,SRC,PTPN2,ENPP1,IRS1,LEP,GSK3A,PRKCD,PTPN11,PRKAA1,GRB10,PID1,MZB1,ADIPOR1,SIRT1,NR1H4,INPP5K,RBM4,OSBPL8"
"GO:BP","positive regulation of viral process","GO:0048524","2.790164357338788e-9","8.554370213435035","65","1691","23","21017","LGALS9,DDX3X,TRIM38,CD74,HMGB1,IFIT1,TOP2A,CCL5,TRIM21,AXL,NOTCH1,RAB7A,ADARB1,TOP2B,TYRO3,FMR1,PPARA,DHX9,TARBP2,CLEC4G,TRIM11,SRPK1,MDFIC"
"GO:BP","primary neural tube formation","GO:0014020","2.8154918918986923e-9","8.550445719009787","93","1691","28","21017","SPINT2,FZD6,BCL10,ABL1,TGFB1,RARA,BMP4,PRKACA,BMP7,BMP5,PRKACB,SDC4,WNT5A,CASP3,TGFB2,NOG,SCRIB,TWIST1,HIF1A,SFRP1,SFRP2,DLC1,BBS4,NODAL,CITED2,FUZ,SEMA4C,SUFU"
"GO:BP","monosaccharide metabolic process","GO:0005996","2.8893053060311603e-9","8.539206564864353","250","1691","51","21017","OGT,PARK2,INS,TNF,RBP4,TP53,IGF1,APOD,ENO1,FBP1,G6PD,SRC,PRKACA,PTPN2,PFKL,IGFBP3,ATF4,AKT1,IRS1,LEP,GSK3A,CPT1A,RORC,SIK1,SESN2,GSTO1,PPARD,PPARA,EP300,PRKAA1,KCNJ11,RGN,NCOA2,STK11,ADIPOQ,CRY1,TKFC,MIDN,DYRK2,KAT2B,BAD,USP7,ADIPOR1,SIRT1,C1QTNF1,C1QTNF3,TCF7L2,PPARGC1A,GHRL,FOXA2,IRS2"
"GO:BP","positive regulation of interleukin-1 beta production","GO:0032731","3.0074721567091247e-9","8.521798384684232","60","1691","22","21017","LGALS9,TLR4,AIM2,TNF,IFNG,IL6,CCL3,CD36,EGR1,AZU1,STAT3,WNT5A,F2RL1,NLRP12,SMAD3,AGER,IFI16,PYDC1,NLRP3,P2RX7,CCL19,PYCARD"
"GO:BP","male meiotic nuclear division","GO:0007140","3.0943006698618627e-9","8.50943748865942","55","1691","21","21017","MEIKIN,MEIOC,RAD51C,REC8,BRCA2,HSPA2,ATM,DMC1,TRIP13,BRDT,TEX11,SYCP3,MEIOB,M1AP,MAEL,SYCP2,TEX15,ING2,AGO4,MLH3,SPO11"
"GO:BP","fatty acid transport","GO:0015908","3.268354312555716e-9","8.485670869016337","118","1691","32","21017","SLC22A2,LYPLA1,IL1B,APOE,ANXA1,EDN1,FABP1,THBS1,NMB,MIF,DRD2,CD36,DRD4,NTSR1,AKT1,NOS2,PTGS2,DRD3,PPARG,LEP,CPT1A,MAP2K6,CYP4F2,PPARD,PPARA,PLA2R1,P2RX7,SPX,PLA2G2F,PLA2G2D,IRS2,TNFRSF11A"
"GO:BP","positive regulation of gliogenesis","GO:0014015","3.4557388806605553e-9","8.461459080710663","71","1691","24","21017","TP73,UFL1,NTN1,IL33,EGFR,TGFB1,LTA,TNF,IL1B,IL6,SERPINE2,LYN,EGR2,LIF,PTN,PPP1CC,PPARG,MTOR,NOTCH1,ID2,HDAC1,HES1,SHH,HDAC2"
"GO:BP","B cell receptor signaling pathway","GO:0050853","3.4557388806605553e-9","8.461459080710663","71","1691","24","21017","LPXN,ABL1,PRKCB,LCK,LYN,PTPRC,BCL2,CD19,NFKB1,NFKBIA,CD38,PTPN6,MNDA,BTK,MEF2C,BAX,GPS2,GCSAM,BANK1,PLEKHA1,CD300A,STAP1,PLCL2,PTPN22"
"GO:BP","B cell mediated immunity","GO:0019724","3.5624977744038333e-9","8.448245398299767","207","1691","45","21017","NBN,BCL10,C5,TGFB1,LTA,TNF,C4BPA,CD74,IL4,SERPING1,FCER2,ERCC1,CD55,PTPRC,MBL2,HLA-E,CD19,CD46,HLA-G,CR1,C4BPB,ZP3,IL10,TNFSF4,IL4R,CD27,PTPN6,FCER1G,BCL6,STAT6,MSH2,XCL1,MSH6,PRKCD,BTK,C1QBP,IL13RA2,IL27RA,NECTIN2,INPP5D,FOXJ1,NDFIP1,FOXP3,SLA2,MAD2L2"
"GO:BP","neutrophil chemotaxis","GO:0030593","3.608614680292092e-9","8.442659488446674","106","1691","30","21017","CCL21,CCL25,CXCL13,SLIT2,IL1B,PF4,CXCL10,CD74,EDN1,CCL3,CCL4,CCL2,CCL5,EDN3,VAV1,DPEP1,LBP,FCER1G,CCR7,XCL1,TIRAP,TGFB2,CX3CL1,S100A12,C1QBP,CXCL9,CCL19,TREM1,IL23A,C5AR2"
"GO:BP","regulation of BMP signaling pathway","GO:0030510","3.608614680292092e-9","8.442659488446674","106","1691","30","21017","SMAD7,GREM1,FSTL3,ABL1,BMP4,ENG,MSX1,MSX2,FBN1,SOX11,PPM1A,ACVRL1,PPARG,WNT5A,NBL1,NOTCH1,GPC3,NOG,ILK,HES1,SFRP4,SULF1,SPG20,SFRP1,HTRA1,SFRP2,PRMT1,CHRD,GDF2,FZD1"
"GO:BP","regulation of peptidase activity","GO:0052547","3.608614680292092e-9","8.442659488446674","106","1691","30","21017","CLDN4,AIM2,ROCK2,RECK,TIMP1,LTF,SEMG1,SERPINE1,CSN2,LYN,CTSH,CR1,AKT1,STAT3,SERPINB4,SERPINB9,SEMG2,LRP1,FADD,PICALM,HDAC1,AGER,IFI16,SVBP,BAD,PARK7,LGMN,SPOCK3,NDUFA13,PYCARD"
"GO:BP","hematopoietic or lymphoid organ development","GO:0048534","3.6842924284299568e-9","8.433645906430334","100","1691","29","21017","BCL2L11,SOD1,ABL1,ADA,TGFB1,LTA,TP53,PTPRC,BCL2,TYR,BRAF,IL7R,PRDX2,CTNNB1,RORC,STAT5B,NFKB2,FADD,ATM,HES1,SHH,PKN1,RC3H1,SPNS2,RBM15,CITED2,MAFB,MAD1L1,TNFRSF11A"
"GO:BP","embryonic appendage morphogenesis","GO:0035113","3.755453731429266e-9","8.425337584318505","125","1691","33","21017","WNT7A,BCL2L11,FZD6,GREM1,RECK,FGF4,BMP4,GJA1,BMP7,MSX1,HOXA9,CTNNB1,MSX2,BMPR1A,WNT5A,NOTCH1,GPC3,WNT3,TGFB2,ZBTB16,EN1,BAX,NOG,HDAC1,IHH,SHH,TWIST1,OSR1,HDAC2,ACD,SFRP2,TBX5,CHD7"
"GO:BP","embryonic limb morphogenesis","GO:0030326","3.755453731429266e-9","8.425337584318505","125","1691","33","21017","WNT7A,BCL2L11,FZD6,GREM1,RECK,FGF4,BMP4,GJA1,BMP7,MSX1,HOXA9,CTNNB1,MSX2,BMPR1A,WNT5A,NOTCH1,GPC3,WNT3,TGFB2,ZBTB16,EN1,BAX,NOG,HDAC1,IHH,SHH,TWIST1,OSR1,HDAC2,ACD,SFRP2,TBX5,CHD7"
"GO:BP","skin development","GO:0043588","3.857505204706978e-9","8.413693479296183","322","1691","60","21017","AP3B1,DLL1,CLDN4,OVOL1,EREG,ALOX15B,HDAC3,CYP27B1,KLF4,FZD6,ROCK2,SNAI1,EGFR,TNF,COL3A1,ANXA1,PDGFA,KRT1,INHBA,KRT16,BCL2,BCR,NF1,RYR1,CDH3,GAL,IGFBP5,ZFP36,HOXA7,CTNNB1,MSX2,ACVR1B,WNT5A,CASP3,NOTCH1,SOX9,NAGLU,TGFB2,PKD1,ATP7A,ZFP36L1,PPP3CA,STK4,HDAC1,SHH,EZH2,LDB1,PIAS4,HDAC2,EDA,ARRDC3,FUZ,LGR4,VPS33B,SAV1,SPINK5,POU2F3,SUFU,EDAR,MAFB"
"GO:BP","positive regulation of small GTPase mediated signal transduction","GO:0051057","3.991998007262967e-9","8.39880968417698","77","1691","25","21017","DGKI,RASGRP1,EPO,COL3A1,APOA1,ERBB2,IGF1,ITGAV,SRC,KITLG,F2R,ITPKB,NOTCH1,ARRB1,F2RL1,GPR17,GPR18,SEMA4D,RTN4R,GPR35,RTN4,GPR55,F11R,ADGRG1,ROBO1"
"GO:BP","heterotypic cell-cell adhesion","GO:0034113","4.294468523838979e-9","8.367090576057693","61","1691","22","21017","KLF4,TNF,IL1B,APOA1,FGA,FGB,FGG,THY1,ITGB3,LCK,ITGAV,PTPRC,BMP7,IL10,CD200,MAP2K5,MAPK7,AGER,ADIPOQ,LILRB2,PKP2,WNK1"
"GO:BP","protein export from nucleus","GO:0006611","4.294468523838979e-9","8.367090576057693","61","1691","22","21017","TGFB1,IL1B,TXN,EGR2,TPR,PRKACA,SP100,PPM1A,HSPA9,CDKN2A,RANGAP1,GSK3B,EMD,PKD1,CDK5,PTPN11,GAS6,PRKD1,ANKLE1,PARK7,CHP1,BARD1"
"GO:BP","cardiac muscle hypertrophy","GO:0003300","4.400142175745525e-9","8.356533290526501","83","1691","26","21017","MEIS1,ROCK2,PDE5A,BMP10,IGF1,EDN1,PARP1,G6PD,ATP2A2,PPARG,LEP,HTR2B,NOTCH1,GSK3A,HDAC4,CAV3,SMAD3,PPARA,PPP3CA,AKAP6,CAMK2D,PRKG1,EZH2,RYR2,HDAC2,CTDP1"
"GO:BP","synaptic vesicle recycling","GO:0036465","4.400142175745525e-9","8.356533290526501","83","1691","26","21017","RAB27B,WNT7A,TOR1A,SYNJ1,SYT7,PARK2,SNCG,PPP3CB,RAB3A,RAB5A,SYT1,SNCA,WNT3A,STX1B,ARF6,VAMP2,CDK5,PICALM,SCRIB,STX1A,LRRK2,NLGN1,SYT8,BTBD9,SYT11,PACSIN1"
"GO:BP","pallium development","GO:0021543","4.458395659079233e-9","8.350821392802846","194","1691","43","21017","KDM1A,SLIT2,SUN1,EGFR,COL3A1,TH,SRGAP2C,RARA,DMD,KCNA2,SRD5A1,NF1,DRD1,CTNNB1,NF2,CASP3,NKX2-1,ID4,GSK3B,PLXNA3,WNT3A,PTEN,CDK5,BAX,EIF2B5,HDAC1,CDK5R1,NCOA1,EZH2,NTRK2,HIF1A,DAB2IP,PROX1,C16ORF45,BBS4,PPP1R9B,BBS2,SEMA6B,SLC32A1,PLCB1,RTN4,ADGRG1,ROBO1"
"GO:BP","ruffle organization","GO:0031529","4.508857465559533e-9","8.34593349343581","56","1691","21","21017","CCL21,BAG4,HRAS,ICAM1,TPM1,TACSTD2,CCR7,PFN2,RDX,MTOR,AIF1,ARF6,USP17L2,NLGN1,CORO1B,INPP5K,PLEKHA1,RCC2,EVL,CORO1C,STAP1"
"GO:BP","oligodendrocyte differentiation","GO:0048709","4.596675249885736e-9","8.337556177599389","107","1691","30","21017","TP73,IL33,TGFB1,ERBB2,LYN,PTN,NF1,CTNNB1,DRD3,SOX11,PPARG,CSK,MTOR,CDKN2C,NKX2-1,NOTCH1,ID4,SOX9,PTEN,CDK5,EIF2B5,GPR17,GPM6B,HDAC1,HES1,SHH,NTRK2,HDAC2,EIF2B4,BOK"
"GO:BP","regulation of cartilage development","GO:0061035","4.712647255499933e-9","8.326735066228721","72","1691","24","21017","BMPR1B,SMAD7,SNAI2,GREM1,BMP10,WNT11,TGFB1,RARA,BMP4,BMP1,CTNNB1,ACVRL1,LEP,WNT5A,SOX9,SMAD3,ZBTB16,PTPN11,NOG,BMPR2,IHH,PKDCC,GDF2,AXIN2"
"GO:BP","negative regulation of transforming growth factor beta receptor signaling pathway","GO:0030512","4.746574834802238e-9","8.323619667622008","95","1691","28","21017","SMAD7,OGT,PDPK1,SPRY1,CIDEA,TP53,HSPA1A,TGFB3,ENG,CDH3,PBLD,FBN1,PPM1A,PPARG,NKX2-1,FKBP1A,PPARA,PIN1,HDAC1,RBBP7,FAM89B,HTRA1,HDAC2,SIRT1,ING2,BRMS1,ING1,STRAP"
"GO:BP","acidic amino acid transport","GO:0015800","5.4235398173296075e-9","8.265717167089543","67","1691","23","21017","ARL6IP5,TNF,GJA1,TRH,NF1,ADORA2A,ADORA1,NTSR1,SNCA,STXBP1,ABAT,ABCC8,PRKG1,GRM7,RAB3GAP1,NPY5R,NTRK2,TRPV1,DTNBP1,P2RX7,SYT4,SLC32A1,HRH3"
"GO:BP","regulation of cellular response to insulin stimulus","GO:1900076","5.4235398173296075e-9","8.265717167089543","67","1691","23","21017","MSTN,INS,IL1B,PRKCB,SRC,PTPN2,ENPP1,IRS1,PPARG,LEP,GSK3A,PRKCD,PTPN11,PRKAA1,GRB10,NCOA2,NCOA1,PID1,ADIPOR1,SIRT1,NR1H4,INPP5K,OSBPL8"
"GO:BP","regulation of cytokine production involved in inflammatory response","GO:1900015","6.0686833760139365e-9","8.216905520548263","62","1691","22","21017","TLR4,TLR3,PER1,F2,TNF,APOD,IL6,IL1R2,NOS2,STAT3,LEP,MAPK9,PPARA,EZH2,HIF1A,ZC3H12A,NLRC3,TICAM2,TICAM1,LILRB4,CUEDC2,PYCARD"
"GO:BP","cytokine production involved in inflammatory response","GO:0002534","6.0686833760139365e-9","8.216905520548263","62","1691","22","21017","TLR4,TLR3,PER1,F2,TNF,APOD,IL6,IL1R2,NOS2,STAT3,LEP,MAPK9,PPARA,EZH2,HIF1A,ZC3H12A,NLRC3,TICAM2,TICAM1,LILRB4,CUEDC2,PYCARD"
"GO:BP","determination of heart left/right asymmetry","GO:0061371","6.43194230552215e-9","8.191657859860623","73","1691","24","21017","DLL1,DVL1,FOXH1,HAND1,GJA1,ENG,TGFBR2,WNT5A,NOTCH1,WNT3A,SMAD3,MEF2C,PKD2,IHH,SHH,HIF1A,BBS7,BBS5,BBS4,NODAL,CITED2,SOX17,NDRG4,SUFU"
"GO:BP","neuron migration","GO:0001764","6.487818552100777e-9","8.187901304746857","182","1691","41","21017","NRP1,SEMA3E,DCLK1,ASTN2,SOX14,NTN1,GNRH1,COL3A1,SRGAP2C,DRD2,VEGFA,GJA1,DRD1,GATA2,AXL,CTNNB1,STAT3,DCC,NKX2-1,MAP1B,CXCL12,PLXNA3,NRG3,CX3CL1,CDK5,TOP2B,MEF2C,TYRO3,BAX,PRKG1,GAS6,CDK5R1,TWIST1,NTRK2,DAB2IP,APBB2,BBS4,SEMA6A,GPR173,CAMK2A,ADGRG1"
"GO:BP","vascular endothelial growth factor receptor signaling pathway","GO:0048010","6.5064500162867e-9","8.186655902192934","57","1691","21","21017","DLL1,NRP1,IL1B,ITGB3,PRKCB,SRC,VAV1,VEGFA,MT3,AXL,NEDD4,PTK2,GRB10,PTK2B,PRKD1,HIF1A,DAB2IP,SULF1,MMRN2,FZD4,ROBO1"
"GO:BP","platelet-derived growth factor receptor signaling pathway","GO:0048008","6.5064500162867e-9","8.186655902192934","57","1691","21","21017","NRP1,SGPL1,ABL1,PDGFB,PDGFA,APOD,ITGB3,F7,SRC,VEGFA,PDGFRA,FER,PTPN2,FSHR,SNCA,PTPN11,LRP1,PTPRJ,ADIPOQ,PLEKHA1,NDRG4"
"GO:BP","negative regulation of lipid biosynthetic process","GO:0051055","6.5064500162867e-9","8.186655902192934","57","1691","21","21017","CYP27B1,SNAI2,SNAI1,SOD1,PDGFB,APOE,APOC1,PDGFA,CEACAM1,NFKB1,BMP5,NR0B1,WNT4,SIK1,REST,PRKAA1,PIBF1,PROX1,SIRT1,GPER1,GFI1"
"GO:BP","positive regulation of neuron apoptotic process","GO:0043525","6.5064500162867e-9","8.186655902192934","57","1691","21","21017","BCL2L11,FOXO3,ABL1,TNF,PRNP,TP53,CCL3,NQO1,ATF4,NF1,HTR2A,GCH1,CTNNB1,PHB,CASP3,CASP2,TGFB2,CDK5,BAX,ATM,CDK5R1"
"GO:BP","negative regulation of cell cycle G1/S phase transition","GO:1902807","7.172357373222438e-9","8.144338079211394","79","1691","25","21017","APBB1,KLF4,TP53,RB1,INHBA,BCL2,CCL2,PML,CASP2,CDKN1B,CDKN2D,PRMT2,PTEN,PRKDC,DLG1,ATM,PKD2,GPNMB,EZH2,JADE1,CDC73,CRLF3,DCUN1D3,BTN2A2,FBXO7"
"GO:BP","energy homeostasis","GO:0097009","7.172357373222438e-9","8.144338079211394","79","1691","25","21017","DLL1,VGF,SUV39H1,APOE,ADRB2,ADRB1,ADRB3,CD36,STAT3,LEP,PRKAA2,PPARD,PRKAA1,SQSTM1,NR1D2,TWIST1,CRTC1,BMP8A,TRPV1,ACVR1C,FLCN,SIRT1,WNK4,PPARGC1A,STK39"
"GO:BP","somitogenesis","GO:0001756","7.487423896787782e-9","8.125667578809388","68","1691","23","21017","DLL1,XRCC2,TP53,MYF5,BMPR1A,WNT5A,NOTCH1,MEOX2,WNT3A,PRKDC,SMAD3,EP300,FOXF1,ATM,NRARP,SFRP1,LFNG,NKD1,SFRP2,NKX3-1,SEMA3C,HES7,AXIN2"
"GO:BP","animal organ regeneration","GO:0031100","7.487423896787782e-9","8.125667578809388","68","1691","23","21017","AURKA,EGFR,TGFB1,TNF,APOA2,TYMS,IL6,F7,CEBPB,IL10,AXL,PPARG,NOTCH1,CXCL12,CPT1A,UCP2,GAS6,IHH,RGN,EZH2,PNPT1,PTPRU,CPB2"
"GO:BP","cardiac cell development","GO:0055006","7.665619810726395e-9","8.115452724110899","85","1691","26","21017","MEIS1,SPRY1,BMP10,IGF1,EDN1,INHBA,MYL2,G6PD,BMP4,VEGFA,PDGFRA,SLC8A1,ACTN2,BMPR1A,MTOR,NOTCH1,GSK3A,NAGLU,CAV3,HNRNPU,PPARA,AKAP6,PRKG1,PROX1,TBX5,CTDP1"
"GO:BP","carboxylic acid transport","GO:0046942","7.739963398301512e-9","8.11126109305784","344","1691","62","21017","NFKBIE,SLC22A2,LYPLA1,ARL6IP5,TNF,IL1B,APOE,ANXA1,EDN1,FABP1,THBS1,NMB,CEACAM1,MIF,DRD2,CD36,GJA1,TRH,NF1,ABCB4,DRD4,HTR1B,ADORA2A,ADORA1,NTSR1,AKT1,NOS2,PTGS2,DRD3,PPARG,SNCA,LEP,SLC6A9,CPT1A,MAP2K6,UCP2,SLC26A5,STXBP1,CYP4F2,ABAT,PPARD,PPARA,ABCC8,PLA2R1,PRKAA1,PRKG1,GRM7,RAB3GAP1,NPY5R,NTRK2,TRPV1,ABCC2,DTNBP1,P2RX7,SPX,PLA2G2F,SYT4,SLC32A1,PLA2G2D,IRS2,HRH3,TNFRSF11A"
"GO:BP","insulin receptor signaling pathway","GO:0008286","7.867112124735261e-9","8.104184660075333","122","1691","32","21017","MSTN,OGT,PDPK1,HRAS,INS,IL1B,PRKCB,SRC,FER,RHOQ,PTPN2,ENPP1,PIK3R1,AKT1,IRS1,SREBF1,LEP,GSK3A,GSK3B,PRKCD,PTPN11,PRKAA1,GRB10,PID1,MZB1,ADIPOR1,SIRT1,NR1H4,INPP5K,RBM4,OSBPL8,IRS2"
"GO:BP","double-strand break repair","GO:0006302","7.885844585655492e-9","8.103151786260682","312","1691","58","21017","MEIOC,EME2,RAD51B,RAD51C,XRCC3,XRCC2,KDM1A,NBN,RAD51D,REC8,ABL1,TP53,ERCC1,HMGB1,PARP1,XRCC5,SFPQ,PML,WAS,MSH2,SMARCA2,SMARCA4,BRCA2,HMGA2,PLK1,CSNK2A1,PRKDC,TOP2B,RAD51,ATM,DMC1,TRIP13,TWIST1,MAJIN,ARID2,SETX,FANCM,PIAS4,MEIOB,TERB1,ANKLE1,RAD50,ERCC4,EME1,SIRT1,TONSL,MUS81,CIB1,BRIP1,TEX15,FANCD2,TERF2IP,RTEL1,MAD2L2,ZMYND8,TIMELESS,SPO11,RAD54B"
"GO:BP","positive regulation of GTPase activity","GO:0043547","8.341042839364005e-9","8.078779648274944","142","1691","35","21017","GNB5,TAX1BP3,CXCL13,RASGRP1,APC2,WNT11,HRAS,THY1,ADRB1,BCR,ADCYAP1,NF1,EPHA1,PRTN3,F2R,RANGAP1,GSK3B,F2RL1,RAP1A,RACK1,ABR,PICALM,PIN1,SCRIB,RAB3GAP1,EZH2,NTRK3,USP17L2,SFRP1,ARAP3,SEMA4D,FOXJ1,CCL19,RTN4R,CORO1C"
"GO:BP","positive regulation of protein localization to plasma membrane","GO:1903078","8.490642183340155e-9","8.071059460977052","63","1691","22","21017","PDPK1,EGFR,TNF,IFNG,PRNP,EZR,PIK3R1,AKT1,WNT3A,ARF6,RACK1,PRKCE,LRP1,DLG1,STX3,SQSTM1,KCNJ11,PPP1R9B,GPER1,CIB1,WNK3,NRXN1"
"GO:BP","antigen processing and presentation","GO:0019882","8.60177881016072e-9","8.065411729273409","116","1691","31","21017","AP3B1,CCL21,CD74,ICAM1,HLA-DOA,FCER2,THBS1,CTSH,HLA-E,HLA-G,RAB3B,FCER1G,CCR7,WAS,RAB27A,B2M,RELB,RAB32,MICB,HFE,RAET1L,RAET1G,LILRB2,RAET1E,LGMN,CCL19,TAPBPL,ULBP3,ULBP2,ULBP1,PYCARD"
"GO:BP","organic acid transport","GO:0015849","8.649055784870226e-9","8.063031301760995","345","1691","62","21017","NFKBIE,SLC22A2,LYPLA1,ARL6IP5,TNF,IL1B,APOE,ANXA1,EDN1,FABP1,THBS1,NMB,CEACAM1,MIF,DRD2,CD36,GJA1,TRH,NF1,ABCB4,DRD4,HTR1B,ADORA2A,ADORA1,NTSR1,AKT1,NOS2,PTGS2,DRD3,PPARG,SNCA,LEP,SLC6A9,CPT1A,MAP2K6,UCP2,SLC26A5,STXBP1,CYP4F2,ABAT,PPARD,PPARA,ABCC8,PLA2R1,PRKAA1,PRKG1,GRM7,RAB3GAP1,NPY5R,NTRK2,TRPV1,ABCC2,DTNBP1,P2RX7,SPX,PLA2G2F,SYT4,SLC32A1,PLA2G2D,IRS2,HRH3,TNFRSF11A"
"GO:BP","mesoderm formation","GO:0001707","8.649055784870226e-9","8.063031301760995","74","1691","24","21017","KLF4,SNAI1,HAND1,WNT11,ITGB3,INHBA,PRKAR1A,BMP4,GJA1,PRKACA,BMP7,NF2,BMPR1A,WNT5A,HMGA2,WNT3,WNT3A,SMAD3,FOXF1,NOG,BMPR2,SFRP2,NODAL,TRIM15"
"GO:BP","establishment of cell polarity","GO:0030010","9.029838379991785e-9","8.04432002281007","156","1691","37","21017","KRIT1,CCL21,WNT7A,HDAC3,SPRY1,ROCK2,CRTAM,ABL1,PKHD1,GJA1,CCR7,WNT5A,HTT,MAP1B,GSK3B,PLK1,ARF6,RACK1,PKD1,PTK2,FOXF1,SCRIB,DCTN1,HES1,SHH,STK11,AMOT,CLASP1,PHLDB2,WWC1,FAM89B,BRSK1,FOXJ1,SIPA1,CCL19,FBXW11,ARFGEF1"
"GO:BP","cellular response to starvation","GO:0009267","9.167237217799295e-9","8.037761530398765","177","1691","40","21017","SUV39H1,FOXO3,ALB,TP53,INHBB,HNRNPA1,BCL2,SRD5A1,ATF4,EIF2AK2,COMT,FAS,SREBF1,MTOR,MAPK8,PRKAA2,UCP2,WNT4,SESN2,PPARA,SREBF2,KLF10,PRKAA1,BMPR2,GAS6,PRKD1,NFE2L2,CARTPT,IFI16,ZC3H12A,LRRK2,SZT2,SFRP1,FLCN,SIRT1,MYBBP1A,EIF2AK4,STK24,SESN1,TNFRSF11A"
"GO:BP","digestion","GO:0007586","9.485765537280542e-9","8.022927614147957","136","1691","34","21017","TLR4,SPINK1,APOA1,APOA2,RBP4,CRH,FABP1,ADRA2A,EZR,CD36,NPR2,COMT,NPPC,PBLD,OPRK1,LEP,PTGER3,SOX9,NR1H2,HAMP,PPP3CA,NR1H3,NPSR1,WNK4,WNK3,ABCG8,ABCG5,WNK1,TLR9,PPARGC1A,GHRL,STK39,STRAP,F11R"
"GO:BP","regulation of muscle adaptation","GO:0043502","9.485765537280542e-9","8.022927614147957","80","1691","25","21017","FOXO3,NOL3,ROCK2,PDE5A,BMP10,IGF1,EDN1,PARP1,G6PD,DMD,ATP2A2,IGFBP5,NOS3,CASQ1,PPARG,NOTCH1,GSK3A,HDAC4,CAV3,SMAD3,PPARA,PPP3CA,AKAP6,CAMK2D,CTDP1"
"GO:BP","pancreas development","GO:0031016","9.485765537280542e-9","8.022927614147957","80","1691","25","21017","DLL1,PDPK1,PAX4,WFS1,ANXA1,IL6,BMP4,BMP5,AKT1,CTNNB1,HNF1B,WNT5A,SOX9,GSK3A,GSK3B,SOX4,FOXF1,HES1,IHH,SHH,PROX1,BAD,RBM4,TCF7L2,FOXA2"
"GO:BP","regulation of neuroblast proliferation","GO:1902692","9.635242607926042e-9","8.01613734567308","53","1691","20","21017","KDM1A,SIX3,TGFB1,TP53,FGF2,DRD2,VEGFA,PTN,NF1,GATA2,CTNNA1,CTNNB1,NOTCH1,ID4,CX3CR1,CX3CL1,SHH,HIF1A,LRRK2,PROX1"
"GO:BP","regulation of small GTPase mediated signal transduction","GO:0051056","9.948253760049409e-9","8.002253145277495","306","1691","57","21017","NRP1,OGT,SRGAP3,SPRY1,KALRN,DGKI,SLIT2,RASGRP1,ABL1,EPO,COL3A1,APOA1,APOE,ERBB2,IGF1,ITGAV,FBP1,BCR,SRC,VAV1,NF1,KITLG,F2R,ITPKB,RDX,BCL6,NOTCH1,ARRB1,ARHGDIB,F2RL1,TGFB2,ARF6,ARHGAP4,ABR,GPR17,SQSTM1,GPR18,RASA3,AMOT,DAB2IP,SCAI,FLCN,SEMA4D,SIPA1,DLC1,RTN4R,GPR35,RTN4,CDC42SE1,GMIP,RABGEF1,GPR55,STARD13,F11R,ADGRG1,ARFGEF1,ROBO1"
"GO:BP","telomere maintenance via telomere lengthening","GO:0010833","9.967640272485001e-9","8.001407643888538","86","1691","26","21017","TNKS,TP53,HNRNPC,HSP90AB1,HNRNPA1,PARP1,SRC,XRCC5,PML,GCH1,CTNNB1,TERF1,HNRNPU,RAD51,ATM,TERF2,SMG6,RAD50,ERCC4,ACD,TINF2,TNKS2,PIF1,GNL3L,TERF2IP,RTEL1"
