geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
GO:1903706	regulation of hemopoiesis	http://amigo.geneontology.org/amigo/term/GO:1903706	0.300100919225582	1.5727987047309013	0	0.03380887374117125	387	./Project_wg_result1739092074_GSEA/GO_1903706.png	110	11005;80762;1840;3135;81501;7124;50943;3111;149233;3458;8861;9646;84959;3142;91;3635;177;2200;604;5777;114548;441478;399;942;3297;79577;3313;3623;939;6591;7292;149041;2113;3549;3692;3375;652;3565;7494;9370;3276;572;10826;3303;7704;639;64332;10288;8111;2736;84807;3202;3605;55365;1209;430;5925;8993;6601;634;3456;3398;6469;56253;2302;2177;5295;3902;2309;25793;940;914;2621;5771;7098;8289;2185;8792;4831;80149;140685;10125;6595;25;10272;51208;4286;84433;54106;7099;84289;4092;7538;865;2624;5600;54681;64783;6659;5764;4067;2064;9636;841;9092;1441;50487;4860;3122;325	ABL1;ACVR1B;ADIPOQ;AGER;APCS;ARID1A;ASCL2;BAD;BCL6;BMP4;CARD11;CASP8;CBFB;CD2;CD27;CD28;CD86;CDC73;CEACAM1;CLDN18;CLPTM1;CRTAM;CSF3R;CTR9;DCSTAMP;DTX1;EIF6;ERBB2;ETS1;FANCD2;FAXDC2;FBN1;FBXO7;FOXJ1;FOXO3;FOXP3;FSTL3;GAS6;GATA2;GLI2;GPR68;HLA-DOA;HLA-DRA;HLA-G;HLX;HOXA5;HSF1;HSPA1A;HSPA9;IAPP;ID2;IFNB1;IFNG;IHH;IL17A;IL23R;IL4;ING5;INHA;INPP5D;ISG15;LAG3;LDB1;LILRB2;LYN;MAPK11;MITF;NDFIP1;NFKBID;NFKBIZ;NLRP3;NME2;NRARP;P4HTM;PGLYRP1;PIK3R1;PLA2G3;PNP;PRDM1;PRMT1;PTK2B;PTN;PTPN2;PTPN6;RASGRP1;RB1;RBM15;RC3H1;RHOH;SART1;SHH;SMAD7;SMARCA2;SMARCC2;SNAI2;SOX4;SPINK5;TLR3;TLR4;TLR9;TMEM176A;TNF;TNFRSF11A;TNFSF4;UBASH3B;XBP1;ZBTB16;ZBTB46;ZC3H12A;ZFP36
GO:0051653	spindle localization	http://amigo.geneontology.org/amigo/term/GO:0051653	0.39393222276446227	1.5769048915500505	0.011538461538461539	0.03411184074781301	57	./Project_wg_result1739092074_GSEA/GO_0051653.png	18	5314;1639;3064;2697;10096;1072;3688;8841;55755;4085;23291;79816;5080;9183;22919;23332;3993;23122	ACTR3;CDK5RAP2;CFL1;CLASP1;CLASP2;DCTN1;FBXW11;GJA1;HDAC3;HTT;ITGB1;LLGL2;MAD2L1;MAPRE1;PAX6;PKHD1;TLE6;ZW10
GO:0007498	mesoderm development	http://amigo.geneontology.org/amigo/term/GO:0007498	0.34529201724291086	1.578951131179483	0	0.03486466785522587	128	./Project_wg_result1739092074_GSEA/GO_0007498.png	33	7474;89780;8928;5566;5017;3690;7481;2697;83881;89870;4838;4771;652;23414;9314;84667;6469;4087;9241;6926;3688;7075;2263;657;23648;6423;9095;90;3673;2116;5573;1969;9421	ACVR1;BMP4;BMPR1A;EPHA2;ETV2;FGFR2;FOXH1;GJA1;HAND1;HES7;ITGA2;ITGB1;ITGB3;KLF4;MIXL1;NF2;NODAL;NOG;OVOL1;PRKACA;PRKAR1A;SFRP2;SHH;SMAD2;SSBP3;TBX19;TBX3;TIE1;TRIM15;WNT11;WNT3A;WNT5A;ZFPM2
GO:0002440	production of molecular mediator of immune response	http://amigo.geneontology.org/amigo/term/GO:0002440	0.3404240019131018	1.6672669751306401	0	0.035357371775118024	208	./Project_wg_result1739092074_GSEA/GO_0002440.png	55	1604;11005;7474;80762;91543;3135;7124;50943;975;353091;684;4437;148022;112744;604;29108;11331;114548;942;51010;90865;59067;8915;7292;3565;7494;2956;64332;3605;2150;3077;23411;26191;3456;2067;6375;4683;948;9341;7037;7293;940;7098;3569;2867;51465;3133;25818;7043;8288;163486;54106;7099;2048;4092	BCL10;BCL6;BST2;CD28;CD36;CD55;CD81;CD86;DENND1B;EPHB2;EPX;ERCC1;EXOSC3;F2RL1;FFAR2;FOXP3;HFE;HLA-E;HLA-G;IFNB1;IL17A;IL17F;IL21;IL33;IL4;IL6;KLK5;MSH3;MSH6;NBN;NDFIP1;NFKBIZ;NLRP3;PHB2;PTPN22;PYCARD;RAET1G;RSAD2;SIRT1;SMAD7;SPINK5;TFRC;TGFB3;TICAM1;TLR3;TLR4;TLR9;TNF;TNFRSF4;TNFSF4;UBE2J1;VAMP3;WNT5A;XBP1;XCL1
GO:2000241	regulation of reproductive process	http://amigo.geneontology.org/amigo/term/GO:2000241	0.3248420503832893	1.56353515544904	0.0018975332068311196	0.03604903423028092	197	./Project_wg_result1739092074_GSEA/GO_2000241.png	48	6690;10388;56159;2516;9088;7474;6407;6196;581;4824;3479;124817;2796;91;5017;8399;494551;3690;27306;2697;344758;85360;84072;4838;652;2099;25847;5016;6788;4487;84690;27161;23414;8881;6469;1027;8372;7783;3239;26271;84944;10635;153218;5724;6662;64750;7784;4488	ACVR1B;AGO2;ANAPC13;BAX;BMP4;CDC16;CDKN1B;CNTD1;ESR1;FBXO5;GJA1;GNRH1;GPR149;HORMAD1;HOXD13;HPGDS;HYAL3;IGF1;ITGB3;MAEL;MSX1;MSX2;NKX3-1;NODAL;NR5A1;OVGP1;OVOL1;PKMYT1;PLA2G10;PTAFR;RAD51AP1;RPS6KA2;SEMG2;SHH;SMURF2;SOX9;SPATA22;SPINK1;SPINK13;STK3;SYCP2;SYDE1;TEX11;WEE2;WNT5A;ZFPM2;ZP2;ZP3
GO:0002833	positive regulation of response to biotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0002833	0.30368465254908616	1.5802106052260112	0	0.03613162079209141	361	./Project_wg_result1739092074_GSEA/GO_0002833.png	91	6421;55366;7474;7409;6397;91543;3654;286430;29126;5608;3135;6280;7124;26007;353091;148022;4153;9111;112744;259197;29108;2219;146722;11331;114548;89870;730249;114836;59067;8915;2099;4321;8638;3303;171389;6895;64332;2672;3605;25921;4669;84868;10584;839;2150;81559;26191;3456;9447;948;7867;56253;3929;5537;4841;5295;3902;57590;338322;9390;7098;7128;3320;78989;2867;10614;9971;51135;3133;5170;25818;10125;7187;54106;7099;23547;93978;197358;29979;7301;58509;5359;373509;79671;5819;142;6197;79969;55703;4067;63906	ACOD1;AIM2;ATAT1;BCL10;CACTIN;CASP6;CD274;CD300LF;CD36;CLEC6A;COLEC10;COLEC11;CRTAM;ESR1;F2RL1;FCN1;FFAR2;GFI1;GPATCH3;HAVCR2;HEXIM1;HLA-E;HLA-G;HSP90AA1;HSPA1A;IFNB1;IL17A;IL17F;IL21;IRAK1;IRAK4;KLK5;LAG3;LBP;LGR4;LILRA4;LYN;MAP2K6;MAPKAPK3;MBL2;MMP12;NAGLU;NCR3;NECTIN2;NFKBIZ;NLRC3;NLRP10;NLRP2B;NLRP3;NLRP6;NLRX1;NMI;NONO;NR1H4;OASL;PARP1;PDPK1;PHB2;PIK3R1;PLSCR1;POLR3B;PPP6C;PTPN22;PYCARD;RAET1G;RASGRP1;RPS6KA3;RSAD2;S100A9;SEC14L1;SFPQ;SLAMF6;SLC22A13;TARBP2;TICAM1;TKFC;TLR3;TLR4;TLR9;TNF;TNFAIP3;TRAF3;TRIM11;TRIM15;TYRO3;UBQLN1;USP50;VAV1;WDFY1;WNT5A;ZDHHC5
GO:0034109	homotypic cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0034109	0.36178310679165154	1.5862156917018133	0.007312614259597806	0.03613162079209141	98	./Project_wg_result1739092074_GSEA/GO_0034109.png	25	55330;89780;26276;2243;84959;6814;5777;3690;170692;3611;23173;114897;5291;5962;3043;634;50848;10076;3569;84465;54825;7301;6532;928;4067	ADAMTS18;BLOC1S4;C1QTNF1;CD9;CDHR2;CEACAM1;F11R;FGA;HBB;IL6;ILK;ITGB3;LYN;MEGF11;METAP1;PIK3CB;PTPN6;PTPRU;RDX;SLC6A4;STXBP3;TYRO3;UBASH3B;VPS33B;WNT3A
GO:0022407	regulation of cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0022407	0.29221921423906605	1.5527442165227203	0	0.03926832193777847	468	./Project_wg_result1739092074_GSEA/GO_0022407.png	118	8379;53833;1604;7474;80762;89780;7409;1840;6385;5314;3654;29126;3135;3479;7124;50943;3111;149233;201633;3458;975;5607;26276;23560;2243;84959;3142;177;604;5777;29108;170692;114548;441478;399;942;5598;4072;59067;939;8915;7292;201627;4838;149041;2113;4771;3549;652;6376;3565;7494;9370;572;5345;114897;7704;64332;10288;2736;84807;10653;84868;430;5962;9314;3077;26191;30814;28984;6601;634;3456;6375;6469;56253;2302;50848;8740;3902;2309;7037;916;940;10076;5771;3569;8289;3932;5724;3133;80149;5170;5747;10125;6595;25;10272;7784;1803;84433;7082;3113;4092;865;9647;266727;1445;6659;928;4067;1949;5573;2064;9092;1725;2056;6441	ABL1;ADAMTS18;ADIPOQ;AGER;ARID1A;ASCL2;BAD;BCL10;BCL6;BMP4;C1QTNF1;CARD11;CBFB;CD27;CD274;CD28;CD3E;CD55;CD81;CD86;CD9;CEACAM1;CRTAM;CSK;CX3CL1;DENND6A;DHPS;DPP4;DTX1;EFNB3;EPCAM;EPO;ERBB2;ETS1;F11R;FGA;FOXJ1;FOXO3;FOXP3;FSTL3;GLI2;GTPBP4;HAVCR2;HFE;HLA-DOA;HLA-DPA1;HLA-E;HLA-G;HLX;IFNB1;IFNG;IGF1;IHH;IL20RB;IL21;IL23R;IL4;IL6;IRAK1;KLF4;LAG3;LCK;LILRB2;LYN;MAD1L1;MAP2K5;MAPK7;MDGA1;NDFIP1;NF2;NFKBID;NFKBIZ;NLRP3;NODAL;NRARP;PDPK1;PKHD1;PLA2G2E;PPM1F;PRKAR1A;PTAFR;PTK2;PTPN2;PTPN22;PTPN6;PTPRU;PYCARD;RASGRP1;RC3H1;RDX;RGCC;RHOH;SART1;SDC4;SERPINF2;SFTPD;SHH;SMAD7;SMARCA2;SMARCC2;SOX4;SPINT2;TFRC;TIGIT;TJP1;TNF;TNFSF14;TNFSF4;UBASH3B;VAV1;VPS33B;WNT3A;WNT5A;XBP1;XCL1;ZBTB16;ZC3H12A;ZP3
GO:0010721	negative regulation of cell development	http://amigo.geneontology.org/amigo/term/GO:0010721	0.33088480411985693	1.6696336632747555	0	0.03967104486968404	266	./Project_wg_result1739092074_GSEA/GO_0010721.png	88	7474;89780;1840;7442;3400;3135;3479;7124;50943;84959;3142;3635;2200;604;494551;6405;441478;2147;3313;3623;10507;6591;7292;2932;4838;149041;4771;3549;3375;652;3565;9370;6860;80031;7869;8111;5629;55365;430;81559;5925;223117;8993;634;3456;3398;6469;2302;7224;5295;3902;25793;9241;8829;6049;5771;10500;7098;3569;10509;1030;4831;80149;1600;140685;10272;51208;657;7099;1620;10501;2048;4092;1020;865;2624;859;5764;4067;1949;5744;2064;22933;5080;325;6663;3280;6522	ADIPOQ;APCS;ASCL2;BCL6;BMP4;BMPR1A;BRINP1;CAV3;CBFB;CDK5;CDKN2B;CEACAM1;CLDN18;DAB1;DTX1;EFNB3;EPHB2;ERBB2;F2;FBN1;FBXO7;FOXJ1;FOXP3;FSTL3;GATA2;GPR68;GSK3B;HES1;HLA-G;HLX;HSPA9;IAPP;ID2;ID4;IFNB1;IGF1;IHH;IL4;IL6;INHA;INPP5D;LAG3;LYN;NF2;NME2;NODAL;NOG;NRARP;NRP1;PAX6;PGLYRP1;PIK3R1;PROX1;PTHLH;PTN;PTPN2;RB1;RC3H1;RNF6;SEMA3B;SEMA3D;SEMA3F;SEMA4B;SEMA4D;SEMA6B;SEMA6C;SEMA6D;SHH;SIRT2;SLC4A2;SMAD7;SNAI2;SOX10;SYT4;TLR3;TLR4;TMEM176A;TNF;TNFSF4;TRIM11;TRPC5;TRPV1;UBASH3B;WEE2;WNT3A;WNT5A;ZBTB46;ZC3H12A
GO:0043409	negative regulation of MAPK cascade	http://amigo.geneontology.org/amigo/term/GO:0043409	-0.3447522763735354	-1.6204701539883224	0	0.043144428376208986	146	./Project_wg_result1739092074_GSEA/GO_0043409.png	59	5300;152559;91662;1846;27250;2043;7345;4878;65018;1850;245928;11117;284996;23410;153769;5478;200734;83737;5770;1844;8692;10252;5518;2122;161742;5716;4609;11314;171392;51763;3553;1540;57447;1942;1601;5027;2852;63977;5580;3976;1845;11006;91862;11213;3301;201163;10385;2950;374403;221496;5795;1739;153090;5788;5187;57556;80279;65268;54900	BTN2A2;CD300A;CDK5RAP3;CYLD;DAB2;DAB2IP;DEFB114;DLG1;DNAJA1;DUSP2;DUSP3;DUSP4;DUSP8;EFNA1;EMILIN1;EPHA4;FLCN;GPER1;GSTP1;HYAL2;IL1B;INPP5K;IRAK3;ITCH;LAX1;LEMD2;LIF;LILRB4;MARVELD3;MECOM;MYC;NDRG2;NLRP12;NPPA;P2RX7;PAQR3;PDCD4;PER1;PIN1;PINK1;PPIA;PPP2R1A;PRDM15;PRKCD;PSMD10;PTPN1;PTPRC;PTPRJ;RNF149;SEMA6A;SH3RF2;SIRT3;SPRED1;SPRED2;SPRY1;TBC1D10C;UCHL1;WNK2;ZNF675
GO:0007517	muscle organ development	http://amigo.geneontology.org/amigo/term/GO:0007517	0.29035120964989236	1.5024902388178927	0	0.04323205080140833	335	./Project_wg_result1739092074_GSEA/GO_0007517.png	72	7474;89780;2022;2275;3479;2660;8928;10105;1756;3399;3142;7093;6495;2697;1958;668;652;6717;9099;7494;2876;3627;5081;1410;57158;3235;104;30812;4487;5629;4669;26508;497189;23414;7135;5925;23411;6525;84976;1489;6469;1106;56704;1959;9241;3084;55636;3688;825;5463;70;136319;8736;10472;7134;2263;657;3845;27063;8087;58;4092;1020;3911;26263;55553;859;55909;6262;9421;6198;22933	ACTA1;ACTC1;ADARB1;ANKRD1;BIN3;BMP4;BMPR1A;CAPN3;CAV3;CDK5;CHD2;CHD7;CRYAB;CTF1;CXCL10;DISP1;DMD;EGR1;EGR2;ENG;FBXO22;FGFR2;FHL3;FOXH1;FOXL2;FXR1;GJA1;GPX1;HAND1;HEYL;HLX;HOXD9;ID3;IGF1;ITGB1;JPH1;JPH2;KRAS;LAMA5;MSTN;MSX1;MTPN;MYOM1;NAGLU;NOG;NRG1;PAX7;POU6F1;PPIF;PROX1;RB1;RPS6KB1;RYR2;SHH;SIRT1;SIRT2;SIX1;SMAD7;SMTN;SOX6;SOX8;SRI;TIFAB;TLL2;TNNC1;TNNI1;USP2;WNT3A;WNT5A;XBP1;ZBTB18;ZFPM2
GO:0031349	positive regulation of defense response	http://amigo.geneontology.org/amigo/term/GO:0031349	0.3161638550851471	1.674043341298384	0	0.04370205562472009	456	./Project_wg_result1739092074_GSEA/GO_0031349.png	126	6421;55366;7474;7409;6397;91543;3654;286430;29126;5608;3135;6280;7124;26007;3458;975;353091;148022;4153;9111;112744;259197;9173;29108;2219;146722;11331;114548;8723;5138;5008;90865;89870;5734;730249;114836;59067;4862;8915;7292;2113;6622;2099;6376;4321;8638;3303;171389;6895;64332;79792;2672;3605;25921;4669;84868;10584;839;2150;81559;718;26191;3456;9447;948;7867;56253;11315;3929;5537;4841;5295;3902;57590;8673;940;4049;338322;7098;3569;7128;3320;78989;8792;2867;10614;9971;51135;3133;5170;25818;10125;7187;183;7784;6283;54106;4889;7099;23547;93978;197358;1392;29979;7301;58509;5359;373509;79671;388125;5819;142;6197;79969;1075;55703;4067;63906;7941;90678;50487;22933;56670;6223;7105;7132	ACOD1;AGT;AIM2;ATAT1;BCL10;C2CD4B;C3;CACTIN;CASP6;CD274;CD28;CD300LF;CD36;CD81;CLEC6A;COLEC10;COLEC11;CRH;CRTAM;CTSC;CX3CL1;ESR1;ETS1;F2RL1;FCN1;FFAR2;GFI1;GPATCH3;GSDMD;HAVCR2;HEXIM1;HLA-E;HLA-G;HSP90AA1;HSPA1A;IFNB1;IFNG;IL17A;IL17F;IL1RL1;IL21;IL33;IL6;IRAK1;IRAK4;KLK5;LAG3;LBP;LGR4;LILRA4;LRSAM1;LTA;LYN;MAP2K6;MAPKAPK3;MBL2;MMP12;NAGLU;NCR3;NECTIN2;NFKBIZ;NLRC3;NLRP10;NLRP2B;NLRP3;NLRP6;NLRX1;NMI;NONO;NPAS2;NPY5R;NR1H4;OASL;OSM;PARK7;PARP1;PDE2A;PDPK1;PHB2;PIK3R1;PLA2G3;PLA2G7;PLSCR1;POLR3B;PPP6C;PTGER4;PTPN22;PYCARD;RAET1G;RASGRP1;RPS19;RPS6KA3;RSAD2;S100A12;S100A9;SEC14L1;SFPQ;SIRT2;SLAMF6;SNCA;SNX4;SUCNR1;TARBP2;TICAM1;TKFC;TLR3;TLR4;TLR9;TNF;TNFAIP3;TNFRSF11A;TNFRSF1A;TNFSF4;TRAF3;TRIM11;TRIM15;TSPAN6;TYRO3;UBQLN1;USP50;VAMP8;VAV1;WDFY1;WNT5A;ZDHHC5;ZP3
GO:0002532	production of molecular mediator involved in inflammatory response	http://amigo.geneontology.org/amigo/term/GO:0002532	0.41466584837355586	1.7685656345860334	0	0.04387411096182529	86	./Project_wg_result1739092074_GSEA/GO_0002532.png	36	2146;7850;6280;7124;148022;5601;8399;112744;29108;8723;2147;4843;3605;58533;948;3929;9341;8673;7098;3569;80149;23646;7099;2048;197358;347;6844;225;23633;4067;50487;6223;923;8314;64170;11221	ABCD2;APOD;BAP1;CARD9;CD36;CD6;DUSP10;EPHB2;EZH2;F2;IL17A;IL17F;IL1R2;IL6;KPNA6;LBP;LYN;MAPK9;NLRC3;NOS2;PLA2G10;PLA2G3;PLD3;PYCARD;RPS19;S100A9;SNX4;SNX6;TICAM1;TLR3;TLR4;TNF;VAMP2;VAMP3;VAMP8;ZC3H12A
GO:2001233	regulation of apoptotic signaling pathway	http://amigo.geneontology.org/amigo/term/GO:2001233	0.28889184988236094	1.5031500402129545	0	0.04395153586352263	362	./Project_wg_result1739092074_GSEA/GO_2001233.png	87	6421;10018;7474;581;4824;3479;6280;7124;8682;653;10105;5607;2243;5601;255027;1524;3622;29108;3064;658;1621;5598;4722;8915;6591;2932;355;652;6376;3565;7494;2876;572;7466;3303;6788;151112;4487;6880;497189;5291;1649;5925;2395;23411;3456;11315;4846;4841;4193;54978;6934;25793;5883;9241;292;8829;53832;2771;5771;246330;7128;138151;599;51588;3932;1032;183;8567;7099;1280;84289;6423;29949;29979;90;7857;8996;142;6498;1075;2023;2056;293;6198;1512;2668	ACVR1;AGT;BAD;BAX;BCL10;BCL2L11;BCL2L2;BMP4;BMP5;BMPR1B;CDKN2D;COL2A1;CTSC;CTSH;CX3CL1;CX3CR1;DBH;DDIT3;ENO1;EPO;FAS;FBXO7;FGA;FXN;GDNF;GNAI2;GPX1;GSK3B;HSPA1A;HTT;IFNB1;IGF1;IL19;IL20RA;IL4;ING2;ING5;LCK;MADD;MAP2K5;MAPK7;MAPK9;MDM2;MPV17L;MSX1;NACC2;NDUFS3;NKX3-1;NOG;NOL3;NONO;NOS3;NRP1;PARK7;PARP1;PEA15;PELI3;PIAS4;PIK3CB;PPIF;PTPN2;PYCARD;RAD9A;RB1;RPS6KB1;S100A9;SCG2;SFPQ;SFRP2;SIRT1;SKIL;SLC25A5;SLC25A6;SLC35F6;SNAI2;STK3;TAF9;TCF7L2;TIFAB;TLR4;TNF;TNFAIP3;UBQLN1;WFS1;WNT5A;XBP1;ZSWIM2
GO:0032602	chemokine production	http://amigo.geneontology.org/amigo/term/GO:0032602	0.3471225385307783	1.5084866977785107	0.013108614232209739	0.0439556108583488	92	./Project_wg_result1739092074_GSEA/GO_0032602.png	29	7474;7124;3458;5607;148022;177;112744;9173;29108;90865;1958;6591;7292;2532;9370;3605;84868;2150;9314;727;3929;7098;3569;2867;9971;10631;54106;7099;347	ACKR1;ADIPOQ;AGER;APOD;C5;EGR1;F2RL1;FFAR2;HAVCR2;IFNG;IL17A;IL17F;IL1RL1;IL33;IL6;KLF4;LBP;MAP2K5;NR1H4;POSTN;PYCARD;SNAI2;TICAM1;TLR3;TLR4;TLR9;TNF;TNFSF4;WNT5A
GO:0002263	cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002263	0.2937412942067384	1.5056264018904624	0	0.04404616629893048	294	./Project_wg_result1739092074_GSEA/GO_0002263.png	70	10814;80762;5971;7124;50943;5873;149233;100431172;3458;975;3142;148022;6814;9111;1524;604;5777;29108;114548;8723;942;51010;90865;5734;23228;114836;59067;4221;7292;149041;201294;3565;7494;2956;57126;64332;84807;6097;58533;84868;430;2150;8993;634;3456;2067;4683;3929;9341;7037;8673;940;6338;3569;2185;3394;5724;80149;5170;10125;25;7099;2268;4092;3449;8291;6844;2207;2624;4035	ABL1;ASCL2;BCL6;CD177;CD28;CD81;CD86;CEACAM1;CPLX2;CX3CR1;DYSF;ERCC1;EXOSC3;F2RL1;FCER1G;FGR;FOXP3;GATA2;HAVCR2;HLX;IFNA16;IFNB1;IFNG;IL21;IL23R;IL33;IL4;IL6;IRF8;KLRF2;LBP;LRP1;MEN1;MSH6;NBN;NDFIP1;NFKBID;NFKBIZ;NLRP3;NMI;PDPK1;PGLYRP1;PLCL2;PTAFR;PTGER4;PTK2B;PTPN6;PYCARD;RAB27A;RASGRP1;RC3H1;RELB;RORC;SCNN1B;SLAMF6;SMAD7;SNX4;SNX6;STXBP3;TFRC;TICAM1;TLR4;TNF;TNFSF4;UNC13D;VAMP2;VAMP3;VAMP8;XBP1;ZC3H12A
GO:0006749	glutathione metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006749	0.3874934762564465	1.508583281706544	0.009708737864077669	0.045143600341006875	52	./Project_wg_result1739092074_GSEA/GO_0006749.png	18	10550;9446;2947;2938;221357;1800;2944;2876;11315;2687;2948;4693;119391;6648;9027;2729;2539;1497	ARL6IP5;CTNS;DPEP1;G6PD;GCLC;GGT5;GPX1;GSTA1;GSTA5;GSTM1;GSTM3;GSTM4;GSTO1;GSTO2;NAT8;NDP;PARK7;SOD2
GO:0050727	regulation of inflammatory response	http://amigo.geneontology.org/amigo/term/GO:0050727	0.2896380741010455	1.5086261348971195	0.0019083969465648854	0.04639758923936818	357	./Project_wg_result1739092074_GSEA/GO_0050727.png	96	53833;7474;80762;3479;6280;7124;50943;58189;196;3458;975;246;177;9111;8399;604;5777;51738;9173;29108;114548;8723;5598;5138;5008;90865;5734;730249;59067;7292;3818;472;2113;6622;2099;6376;2840;3565;58985;9370;2876;171389;64332;79792;3605;58533;9314;718;5925;8993;6375;9447;11315;3929;9341;2177;8673;940;4049;338322;405753;5771;7098;3569;57817;7128;8792;2867;9971;3133;183;55737;7784;6283;54106;4889;7099;2268;8087;197358;7538;7301;6844;79671;388125;55872;1075;4067;23208;9021;7941;50487;56670;6223;7132;325	ACOD1;ADIPOQ;AGER;AGT;AHR;AIM2;ALOX15;APCS;ATM;BCL6;C2CD4B;C3;CD28;CD81;CTSC;CX3CL1;DUOXA2;ESR1;ETS1;FANCD2;FFAR2;FGR;FOXP3;FXR1;GHRL;GPR17;GPX1;GSDMD;HAMP;HLA-E;IFNG;IGF1;IL17A;IL1RL1;IL20RB;IL21;IL22RA1;IL33;IL4;IL6;KLF4;KLKB1;LBP;LTA;LYN;MAPK7;NDFIP1;NFKBIZ;NLRC3;NLRP10;NLRP3;NLRP6;NLRX1;NMI;NPY5R;NR1H4;OSM;PARK7;PBK;PDE2A;PGLYRP1;PLA2G10;PLA2G3;PLA2G7;PTGER4;PTPN2;PTPN6;PYCARD;RB1;RPS19;S100A12;S100A9;SNCA;SNX4;SNX6;SOCS3;SUCNR1;SYT11;TLR3;TLR4;TLR9;TNF;TNFAIP3;TNFRSF11A;TNFRSF1A;TNFSF4;TYRO3;VAMP2;VAMP3;VAMP8;VPS35;WFDC1;WNT5A;XCL1;ZFP36;ZP3
GO:0032612	interleukin-1 production	http://amigo.geneontology.org/amigo/term/GO:0032612	0.34519696732758365	1.5307877382200354	0.007797270955165692	0.04660241702163627	107	./Project_wg_result1739092074_GSEA/GO_0032612.png	27	7474;7850;286430;3479;7124;3458;177;1524;51738;29108;114548;2149;1958;6376;79792;3605;84868;2150;634;9447;948;338322;2621;3569;7128;9971;80149	AGER;AIM2;CD36;CEACAM1;CX3CL1;CX3CR1;EGR1;F2R;F2RL1;GAS6;GHRL;GSDMD;HAVCR2;IFNG;IGF1;IL17A;IL1R2;IL6;NLRP10;NLRP2B;NLRP3;NR1H4;PYCARD;TNF;TNFAIP3;WNT5A;ZC3H12A
GO:0002250	adaptive immune response	http://amigo.geneontology.org/amigo/term/GO:0002250	0.28685995214549237	1.5268266612724608	0	0.04698890585769524	446	./Project_wg_result1739092074_GSEA/GO_0002250.png	102	100507436;53833;1604;80762;5971;91543;29126;3135;7124;50943;5873;196;3111;149233;4277;3458;975;353091;2243;246;3142;4153;3635;177;1524;112744;604;5777;9173;29108;114548;942;51010;90865;114836;939;8915;7292;23495;149041;201294;1439;3565;2956;64092;639;64332;10288;84807;6097;3605;84868;430;718;3077;23411;50852;127544;634;3456;2067;6375;4683;727;56253;2302;3902;7037;916;940;387357;4049;338322;9390;3569;7128;2185;8792;2794;3133;80149;9214;710;7784;163486;7099;3113;2048;93978;4092;11119;3449;712;2207;5819;1445;10332;3426;1075;4067;6890;9025	AGER;AHR;ALOX15;ASCL2;BCL10;BCL6;BTN3A1;C1QA;C3;C5;CD27;CD274;CD28;CD3E;CD55;CD81;CD86;CEACAM1;CFI;CLEC4M;CLEC6A;CRTAM;CSF2RB;CSK;CTSC;CX3CR1;DENND1B;EPHB2;ERCC1;EXOSC3;FCER1G;FCMR;FGA;FOXJ1;FOXP3;GNL1;HAVCR2;HFE;HLA-DOA;HLA-DPA1;HLA-E;HLA-G;HLX;IFNA16;IFNB1;IFNG;IL17A;IL17F;IL1RL1;IL20RB;IL23R;IL33;IL4;IL6;INPP5D;LAG3;LILRB2;LTA;LYN;MBL2;MICA;MICB;MSH6;NBN;NDFIP1;NECTIN2;NFKBID;NFKBIZ;NLRP10;NLRP3;PRDM1;PTK2B;PTPN6;PYCARD;RAB27A;RAET1G;RC3H1;RELB;RNF19B;RNF8;RORC;RSAD2;SAMSN1;SERPING1;SIRT1;SLAMF6;SLC22A13;SMAD7;TAP1;TFRC;THEMIS;TLR4;TNF;TNFAIP3;TNFRSF11A;TNFRSF13B;TNFSF4;TRAT1;UNC13D;XCL1;ZC3H12A;ZP3
